id,fromLib,toLib,repoName,fileName,startCommit,endCommit,startCommitChanges,endCommitChanges,startCommitMessage,endCommitMessage,startCommitTime,endCommitTime,Category,repoOwner,repoSplitName
910,com.google.code.gson:gson,com.fasterxml.jackson.core:jackson-databind,cloudfoundry-incubator_multiapps,pom.xml,d83588e9c1ae34b3825eb1c53a26632d2cf29a05,d83588e9c1ae34b3825eb1c53a26632d2cf29a05,"+com.fasterxml.jackson.core:jackson-databind
-com.google.code.gson:gson","+com.fasterxml.jackson.core:jackson-databind
-com.google.code.gson:gson","Replace Gson with Jackson
","Replace Gson with Jackson
",2019-05-17,2019-05-17,12,cloudfoundry-incubator,multiapps
912,com.google.code.gson:gson,com.fasterxml.jackson.core:jackson-databind,PerficientDigital_AEM-DataLayer,pom.xml,eec02d7c8703c863b266f86e65e8a101f5529d53,eec02d7c8703c863b266f86e65e8a101f5529d53,"+com.fasterxml.jackson.core:jackson-databind
-com.google.code.gson:gson","+com.fasterxml.jackson.core:jackson-databind
-com.google.code.gson:gson",Switching from Gson to Jackson for serialization,Switching from Gson to Jackson for serialization,2019-01-24,2019-01-24,12,PerficientDigital,AEM-DataLayer
928,com.google.guava:guava,com.github.ben-manes.caffeine:caffeine,seata_seata,rm-datasource/pom.xml,18c73cb5bea020255dedd369b3a772d8f8fcdadb,18c73cb5bea020255dedd369b3a772d8f8fcdadb,"+com.github.ben-manes.caffeine:caffeine
-com.google.guava:guava","+com.github.ben-manes.caffeine:caffeine
-com.google.guava:guava","1、Unify the version of `netty`
2、Remove guava ，use [caffine](https://github.com/ben-manes/caffeine) to instead of guava cache
3、Remove other useless jars
4、Upgrade junit4 to [junit5](https://junit.org/junit5/docs/current/user-guide)
5、Remove testng
","1、Unify the version of `netty`
2、Remove guava ，use [caffine](https://github.com/ben-manes/caffeine) to instead of guava cache
3、Remove other useless jars
4、Upgrade junit4 to [junit5](https://junit.org/junit5/docs/current/user-guide)
5、Remove testng
",2019-05-06,2019-05-06,13,seata,seata
940,com.google.guava:guava,org.apache.commons:commons-lang3,spotify_flo,flo-runner/pom.xml,911fa3888742df9b0c0588016838168e9e3f37cc,911fa3888742df9b0c0588016838168e9e3f37cc,"+org.apache.commons:commons-lang3
+com.typesafe:config
-com.spotify:apollo-core
-com.google.guava:guava
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
+com.typesafe:config
-com.spotify:apollo-core
-com.google.guava:guava
-commons-lang:commons-lang","refactor flo-runner to return something useful

other notable changes:
- reduce dependencies: guava, apollo
- clean up things not properly cleaned up before
","refactor flo-runner to return something useful

other notable changes:
- reduce dependencies: guava, apollo
- clean up things not properly cleaned up before
",2018-02-08,2018-02-08,13,spotify,flo
959,com.google.inject.extensions:guice-multibindings,org.sonatype.sisu:sisu-guice,jdillon_mvnsh,pom.xml,09f393f0127d9052db0c11254e7882f88e155ee9,09f393f0127d9052db0c11254e7882f88e155ee9,"+org.sonatype.sisu:sisu-inject-plexus
+org.sonatype.sisu:sisu-inject-bean
+org.sonatype.sisu:sisu-guice
-com.google.inject.extensions:guice-multibindings","+org.sonatype.sisu:sisu-inject-plexus
+org.sonatype.sisu:sisu-inject-bean
+org.sonatype.sisu:sisu-guice
-com.google.inject.extensions:guice-multibindings","o Migrated from Plexus to Sisu for parity with Maven 3.0-beta-3+

Note: There's one pending issue with mvnsh compared to stock mvn, ""mvn --encrypt-master-password"" yields the exception below due to an incompatibility between the plexus shim and gshell (fixed in gshell master).

java.lang.NoSuchMethodError: org.sonatype.gshell.plexus.Slf4jLoggerManager.toMapKey(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;
    at org.sonatype.gshell.plexus.Slf4jLoggerManager.getLoggerForComponent (Slf4jLoggerManager.java:41)
","o Migrated from Plexus to Sisu for parity with Maven 3.0-beta-3+

Note: There's one pending issue with mvnsh compared to stock mvn, ""mvn --encrypt-master-password"" yields the exception below due to an incompatibility between the plexus shim and gshell (fixed in gshell master).

java.lang.NoSuchMethodError: org.sonatype.gshell.plexus.Slf4jLoggerManager.toMapKey(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;
    at org.sonatype.gshell.plexus.Slf4jLoggerManager.getLoggerForComponent (Slf4jLoggerManager.java:41)
",2010-09-30,2010-09-30,3,jdillon,mvnsh
962,com.google.inject:guice,com.github.rtyley:roboguice-sherlock,JakeWharton_ActionBarSherlock,samples/roboguice/pom.xml,544c7a85c7e9a834ba455f51ab115fc044d6ed8e,544c7a85c7e9a834ba455f51ab115fc044d6ed8e,"+com.github.rtyley:roboguice-sherlock
-org.roboguice:roboguice
-com.google.inject:guice","+com.github.rtyley:roboguice-sherlock
-org.roboguice:roboguice
-com.google.inject:guice","Update RoboGuice sample to use @rtyley's plugin.
","Update RoboGuice sample to use @rtyley's plugin.
",2012-03-16,2012-03-16,3,JakeWharton,ActionBarSherlock
963,com.google.inject:guice,com.github.rtyley:roboguice-sherlock,pixmob_httpclient,samples/roboguice/pom.xml,544c7a85c7e9a834ba455f51ab115fc044d6ed8e,544c7a85c7e9a834ba455f51ab115fc044d6ed8e,"+com.github.rtyley:roboguice-sherlock
-org.roboguice:roboguice
-com.google.inject:guice","+com.github.rtyley:roboguice-sherlock
-org.roboguice:roboguice
-com.google.inject:guice","Update RoboGuice sample to use @rtyley's plugin.
","Update RoboGuice sample to use @rtyley's plugin.
",2012-03-16,2012-03-16,3,pixmob,httpclient
970,com.google.inject:guice,com.google.gwt.inject:gin,TechnionYP5777_UpAndGo,src/main/webapp/META-INF/maven/UpAndGo/UpAndGo/pom.xml,57575775a94d6a93df5696650f20ab54a7721517,57575775a94d6a93df5696650f20ab54a7721517,"+com.github.gwtbootstrap:gwt-bootstrap
+org.gwtbootstrap3:gwtbootstrap3-extras
+com.google.gwt.inject:gin
-com.google.inject:guice","+com.github.gwtbootstrap:gwt-bootstrap
+org.gwtbootstrap3:gwtbootstrap3-extras
+com.google.gwt.inject:gin
-com.google.inject:guice","now using GINfor dependency injection and AppCOntroller is working (sort of) #222 #240
","now using GINfor dependency injection and AppCOntroller is working (sort of) #222 #240
",2017-05-12,2017-05-12,3,TechnionYP5777,UpAndGo
972,com.google.inject:guice,javax.inject:javax.inject,google_openrtb-doubleclick,doubleclick-core/pom.xml,ad821f74a3d51084c91369557b02d70f110efdd5,ad821f74a3d51084c91369557b02d70f110efdd5,"+javax.inject:javax.inject
-com.google.inject:guice","+javax.inject:javax.inject
-com.google.inject:guice","DoubleClickCrypto changes to get rid of Guice dependency!
","DoubleClickCrypto changes to get rid of Guice dependency!
",2014-07-15,2014-07-15,3,google,openrtb-doubleclick
974,com.google.inject:guice,org.roboguice:roboguice,ippontech_nantes-mobi-parkings,data/pom.xml,2a42aaf220f3feae5e89dc519ecfe6c5e9bcef1e,2a42aaf220f3feae5e89dc519ecfe6c5e9bcef1e,"+org.roboguice:roboguice
-javax.inject:javax.inject
-com.google.inject:guice","+org.roboguice:roboguice
-javax.inject:javax.inject
-com.google.inject:guice","mise à jour de roboguice, suppression de l'utilisation de actionbarsherlock - minimum viable
","mise à jour de roboguice, suppression de l'utilisation de actionbarsherlock - minimum viable
",2014-12-19,2014-12-19,3,ippontech,nantes-mobi-parkings
994,com.googlecode.json-simple:json-simple,com.fasterxml.jackson.core:jackson-databind,mp911de_logstash-gelf,pom.xml,ef2bccc1920b5ab17dfcec595dfdc425931e8ed6,ef2bccc1920b5ab17dfcec595dfdc425931e8ed6,"+com.fasterxml.jackson.core:jackson-databind
-com.googlecode.json-simple:json-simple","+com.fasterxml.jackson.core:jackson-databind
-com.googlecode.json-simple:json-simple","Replace json-simple by own JSON serializer #89

Replace json-simple by own JSON writer and perform UTF-8 encoding within the JSON writer.

Motivation: json-simple produces a notable amount of garbage during JSON serialization. The default interchange format is String that concatenates data using StringBuilder.

The own implementation uses a facade to write bytes on an underlying stream. This reduces the garbage so data is not necessarily duplicated during serialization.
","Replace json-simple by own JSON serializer #89

Replace json-simple by own JSON writer and perform UTF-8 encoding within the JSON writer.

Motivation: json-simple produces a notable amount of garbage during JSON serialization. The default interchange format is String that concatenates data using StringBuilder.

The own implementation uses a facade to write bytes on an underlying stream. This reduces the garbage so data is not necessarily duplicated during serialization.
",2016-07-13,2016-07-13,12,mp911de,logstash-gelf
1008,com.h2database:h2,hsqldb:hsqldb,azagniotov_stubby4j,pom.xml,ce45e043dbccaecf70e28b80a73a597e06177078,ce45e043dbccaecf70e28b80a73a597e06177078,"+hsqldb:hsqldb
-com.h2database:h2","+hsqldb:hsqldb
-com.h2database:h2","1. Swapped H2 database to Hypersonic SQL to make stubby4j JAR smaller
2. More unit tests around HnadlerUtils
3. Changes to POM and DB queries as a result of changing the DB engine
","1. Swapped H2 database to Hypersonic SQL to make stubby4j JAR smaller
2. More unit tests around HnadlerUtils
3. Changes to POM and DB queries as a result of changing the DB engine
",2012-06-27,2012-06-27,31,azagniotov,stubby4j
1009,com.h2database:h2,mysql:mysql-connector-java,nilzao_soapbox-race,pom.xml,46050057add54b397e4dac6ea42dab202edefebf,46050057add54b397e4dac6ea42dab202edefebf,"+org.eclipse.persistence:org.eclipse.persistence.moxy
+mysql:mysql-connector-java
-com.h2database:h2","+org.eclipse.persistence:org.eclipse.persistence.moxy
+mysql:mysql-connector-java
-com.h2database:h2",Switch to MySQL,Switch to MySQL,2016-05-11,2016-05-11,31,nilzao,soapbox-race
1011,com.h2database:h2,mysql:mysql-connector-java,Alfresco_alfresco-sdk,maven-alfresco-archetypes/maven-alfresco-extension-archetype/src/main/resources/archetype-resources/pom.xml,a2bf44c33e5d61ae7310d5f7935afe0d3c2bedc0,a2bf44c33e5d61ae7310d5f7935afe0d3c2bedc0,"+mysql:mysql-connector-java
-org.hibernate:hibernate
-it.sk.alfresco:h2-support
-com.h2database:h2","+mysql:mysql-connector-java
-org.hibernate:hibernate
-it.sk.alfresco:h2-support
-com.h2database:h2","-- tested against alfresco community 4.0b
-- updated references to CE / EE repos
-- reverted default to mysql since H2 does not work
-- updated lifecycle / archetypes version number to 3.9.0-SNAPSHOT (pre-release for 4.0 release), targeting to align to alfresco version numbering
-- preparing for 3.9.0 release

git-svn-id: http://maven-alfresco-archetypes.googlecode.com/svn/trunk@342 04253f4f-3451-0410-a141-5562f1e59037
","-- tested against alfresco community 4.0b
-- updated references to CE / EE repos
-- reverted default to mysql since H2 does not work
-- updated lifecycle / archetypes version number to 3.9.0-SNAPSHOT (pre-release for 4.0 release), targeting to align to alfresco version numbering
-- preparing for 3.9.0 release

git-svn-id: http://maven-alfresco-archetypes.googlecode.com/svn/trunk@342 04253f4f-3451-0410-a141-5562f1e59037
",2011-10-26,2011-10-26,31,Alfresco,alfresco-sdk
1013,com.h2database:h2,mysql:mysql-connector-java,JoeCao_qbike,uc/pom.xml,ba1ba24af6b9a69ea6ed4d76ae61faf9191e4c0f,ba1ba24af6b9a69ea6ed4d76ae61faf9191e4c0f,"+mysql:mysql-connector-java
-com.h2database:h2","+mysql:mysql-connector-java
-com.h2database:h2","move to mysql and add trip service
","move to mysql and add trip service
",2017-11-20,2017-11-20,31,JoeCao,qbike
1024,com.h2database:h2,postgresql:postgresql,tony19_logback-android,pom.xml,39dbbf9a5f7d414db63e89b18d09d04fd0ae6498,39dbbf9a5f7d414db63e89b18d09d04fd0ae6498,"+postgresql:postgresql
-com.h2database:h2","+postgresql:postgresql
-com.h2database:h2","- The virtual host 'gimmel' got corrupted and was resuscitated as
'haro'.

FileAppenderResilience_AS_ROOT_Test and postgresql() in
DBAppenderIntegrationTest now run on 'haro'.

- Fixed LBCORE-126 by lowercasing the EVENT_ID column name in
prepared statements for PostgreSQL.

- corrected a few compiler warnings for ""raw types""

- updated to PostgreSQL JDBC driver to 8.4-701.jdbc4
","- The virtual host 'gimmel' got corrupted and was resuscitated as
'haro'.

FileAppenderResilience_AS_ROOT_Test and postgresql() in
DBAppenderIntegrationTest now run on 'haro'.

- Fixed LBCORE-126 by lowercasing the EVENT_ID column name in
prepared statements for PostgreSQL.

- corrected a few compiler warnings for ""raw types""

- updated to PostgreSQL JDBC driver to 8.4-701.jdbc4
",2010-03-22,2010-03-22,31,tony19,logback-android
1029,com.intellij:annotations,org.jetbrains:annotations,weiboad_fiery,pom.xml,6cf5ae78394bfd3b520f18865d8b72ab5fe7a5d9,6cf5ae78394bfd3b520f18865d8b72ab5fe7a5d9,"+org.jetbrains:annotations
-com.intellij:annotations","+org.jetbrains:annotations
-com.intellij:annotations","update ""org.jetbrains.annotations"" version
","update ""org.jetbrains.annotations"" version
",2017-07-13,2017-07-13,25,weiboad,fiery
1030,com.intellij:annotations,org.jetbrains:annotations,yandex_yoctodb,pom.xml,6e31c128bb8abe7b5eeb60740c5e07d58c8d8267,6e31c128bb8abe7b5eeb60740c5e07d58c8d8267,"+org.jetbrains:annotations
-com.intellij:annotations","+org.jetbrains:annotations
-com.intellij:annotations","Using org.jetbrains:annotations
","Using org.jetbrains:annotations
",2014-09-05,2014-09-05,25,yandex,yoctodb
1156,com.jcraft:jsch,org.jclouds.driver:jclouds-sshj,apache_jclouds,apis/ec2/pom.xml,edc1b10610884bdbed13c43a18d14ce0243b2e58,edc1b10610884bdbed13c43a18d14ce0243b2e58,"+org.jclouds.driver:jclouds-sshj
-org.jclouds.driver:jclouds-jsch
-log4j:log4j
-com.jcraft:jsch","+org.jclouds.driver:jclouds-sshj
-org.jclouds.driver:jclouds-jsch
-log4j:log4j
-com.jcraft:jsch","Issue 637: moved to sshj and tested on aws-ec2 gogrid cloudservers elastichosts-lon-p trmk-*
","Issue 637: moved to sshj and tested on aws-ec2 gogrid cloudservers elastichosts-lon-p trmk-*
",2011-07-25,2011-07-25,36,apache,jclouds
1157,com.jolbox:bonecp,com.zaxxer:HikariCP,TechzoneMC_SonarPet,pom.xml,048f80c5ee095431ead933b37ceb9bdb22fc83db,048f80c5ee095431ead933b37ceb9bdb22fc83db,"+com.zaxxer:HikariCP
-com.jolbox:bonecp","+com.zaxxer:HikariCP
-com.jolbox:bonecp","Use HikariCP

Lightspeed is too slow. We'll have to go right to ludicrous speed.
","Use HikariCP

Lightspeed is too slow. We'll have to go right to ludicrous speed.
",2016-04-03,2016-04-03,8,TechzoneMC,SonarPet
1158,com.jolbox:bonecp,com.zaxxer:HikariCP,CCI-MIT_XCoLab,microservices/services/members-service/pom.xml,0dfb7486ce7dba0766fb20b594e06dec4621a5ba,0dfb7486ce7dba0766fb20b594e06dec4621a5ba,"+com.zaxxer:HikariCP
-com.jolbox:bonecp","+com.zaxxer:HikariCP
-com.jolbox:bonecp","[COLAB-995] Updated connection pool to HikariCP; added persistence integration test
","[COLAB-995] Updated connection pool to HikariCP; added persistence integration test
",2016-03-22,2016-03-22,8,CCI-MIT,XCoLab
1170,com.lowagie:itext,com.github.librepdf:openpdf,opensagres_xdocreport,thirdparties-extension/fr.opensagres.xdocreport.itext.extension/pom.xml,07a777fc60cba97f9a311624a977b2dbfe294faf,07a777fc60cba97f9a311624a977b2dbfe294faf,"+com.github.librepdf:openpdf
+org.bouncycastle:bcprov-jdk15on
+org.bouncycastle:bcpkix-jdk15on
-com.lowagie:itext
-org.bouncycastle:bcprov-jdk14
-org.bouncycastle:bcmail-jdk14","+com.github.librepdf:openpdf
+org.bouncycastle:bcprov-jdk15on
+org.bouncycastle:bcpkix-jdk15on
-com.lowagie:itext
-org.bouncycastle:bcprov-jdk14
-org.bouncycastle:bcmail-jdk14","Upgrade com.lowagie:itext:2.1.7 -> com.github.librepdf:openpdf:1.3.11
","Upgrade com.lowagie:itext:2.1.7 -> com.github.librepdf:openpdf:1.3.11
",2019-12-13,2019-12-13,33,opensagres,xdocreport
1185,com.netflix.hystrix:hystrix-core,org.springframework.cloud:spring-cloud-starter-netflix-hystrix,spring-cloud_spring-cloud-netflix,spring-cloud-starter-hystrix/pom.xml,6861002b7dd3833656d7871f377e4f3dc6e9b601,6861002b7dd3833656d7871f377e4f3dc6e9b601,"+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
-com.netflix.hystrix:hystrix-core
-org.springframework.cloud:spring-cloud-starter
-com.netflix.hystrix:hystrix-javanica
-com.netflix.hystrix:hystrix-metrics-event-stream
-org.springframework.cloud:spring-cloud-starter-archaius
-org.springframework.cloud:spring-cloud-netflix-core","+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
-com.netflix.hystrix:hystrix-core
-org.springframework.cloud:spring-cloud-starter
-com.netflix.hystrix:hystrix-javanica
-com.netflix.hystrix:hystrix-metrics-event-stream
-org.springframework.cloud:spring-cloud-starter-archaius
-org.springframework.cloud:spring-cloud-netflix-core","Rename starters to include `-netflix-`

Fixes gh-665","Rename starters to include `-netflix-`

Fixes gh-665",2017-04-25,2017-04-25,38,spring-cloud,spring-cloud-netflix
1187,com.netflix.hystrix:hystrix-core,org.springframework.cloud:spring-cloud-starter-netflix-hystrix,yuboon_Aooms,pom.xml,a2ad79b702f7163810fc0651f22de59c2949f123,a2ad79b702f7163810fc0651f22de59c2949f123,"+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
+org.springframework.cloud:spring-cloud-starter-netflix-ribbon
+org.springframework.boot:spring-boot-starter-parent
+org.springframework.cloud:spring-cloud-commons
-org.springframework:spring-framework-bom
-org.springframework.cloud:spring-cloud-starter-hystrix
-com.netflix.hystrix:hystrix-core
-com.netflix.hystrix:hystrix-javanica
-com.netflix.hystrix:hystrix-metrics-event-stream
-org.springframework.cloud:spring-cloud-starter-ribbon","+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
+org.springframework.cloud:spring-cloud-starter-netflix-ribbon
+org.springframework.boot:spring-boot-starter-parent
+org.springframework.cloud:spring-cloud-commons
-org.springframework:spring-framework-bom
-org.springframework.cloud:spring-cloud-starter-hystrix
-com.netflix.hystrix:hystrix-core
-com.netflix.hystrix:hystrix-javanica
-com.netflix.hystrix:hystrix-metrics-event-stream
-org.springframework.cloud:spring-cloud-starter-ribbon","-- update pom.xml spring-boot 2.0.1..RELEASE spring-cloud Finchley.RELEASE
","-- update pom.xml spring-boot 2.0.1..RELEASE spring-cloud Finchley.RELEASE
",2018-08-29,2018-08-29,38,yuboon,Aooms
1188,com.netflix.hystrix:hystrix-core,org.springframework.cloud:spring-cloud-starter-netflix-hystrix,spring-cloud_spring-cloud-openfeign,spring-cloud-starter-hystrix/pom.xml,bbac5a730f673f55f0ff86cb5f94fa21aecf135c,bbac5a730f673f55f0ff86cb5f94fa21aecf135c,"+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
-com.netflix.hystrix:hystrix-core
-org.springframework.cloud:spring-cloud-starter
-com.netflix.hystrix:hystrix-javanica
-com.netflix.hystrix:hystrix-metrics-event-stream
-org.springframework.cloud:spring-cloud-starter-archaius
-org.springframework.cloud:spring-cloud-netflix-core","+org.springframework.cloud:spring-cloud-starter-netflix-hystrix
-com.netflix.hystrix:hystrix-core
-org.springframework.cloud:spring-cloud-starter
-com.netflix.hystrix:hystrix-javanica
-com.netflix.hystrix:hystrix-metrics-event-stream
-org.springframework.cloud:spring-cloud-starter-archaius
-org.springframework.cloud:spring-cloud-netflix-core","Rename starters to include `-netflix-` (#1886)

Fixes gh-665","Rename starters to include `-netflix-` (#1886)

Fixes gh-665",2017-07-21,2017-07-21,38,spring-cloud,spring-cloud-openfeign
1189,com.ning:async-http-client,io.vertx:vertx-core,gravitee-io_gravitee-gateway,gravitee-gateway-core/pom.xml,69b926ec1bdfab6e6beef7e729d72e8ee2294baf,69b926ec1bdfab6e6beef7e729d72e8ee2294baf,"+io.vertx:vertx-core
-com.ning:async-http-client","+io.vertx:vertx-core
-com.ning:async-http-client","feat(vertx): Moving to vertx.io in client side
","feat(vertx): Moving to vertx.io in client side
",2015-10-05,2015-10-05,39,gravitee-io,gravitee-gateway
